CensusTract,State,County,PCTGQTRS,GroupQuartersFlag
51680000100,Virginia,Lynchburg city,11.6,0
51680000203,Virginia,Lynchburg city,85.53,1
51680000600,Virginia,Lynchburg city,18.63,0
51680001100,Virginia,Lynchburg city,10.9,0
51680001400,Virginia,Lynchburg city,92.83,1
51700030100,Virginia,Newport News city,22.16,0
51700031701,Virginia,Newport News city,46.64,0
51700031702,Virginia,Newport News city,17.19,0
51700032113,Virginia,Newport News city,10.34,0
51700032300,Virginia,Newport News city,44.51,0
51710000901,Virginia,Norfolk city,30.61,0
51710000902,Virginia,Norfolk city,60.35,0
51710002500,Virginia,Norfolk city,52.15,0
51710002600,Virginia,Norfolk city,45.29,0
51710003800,Virginia,Norfolk city,88.36,1
51710004700,Virginia,Norfolk city,82.98,1
51710004900,Virginia,Norfolk city,39.8,0
51730811300,Virginia,Petersburg city,15.44,0
51740210900,Virginia,Portsmouth city,18.0,0
51740212701,Virginia,Portsmouth city,24.7,0
51740213200,Virginia,Portsmouth city,16.91,0
51740980100,Virginia,Portsmouth city,100.0,1
51750010102,Virginia,Radford city,45.2,0
51760011100,Virginia,Richmond city,26.84,0
51760020400,Virginia,Richmond city,29.31,0
51760030200,Virginia,Richmond city,23.21,0
51760030500,Virginia,Richmond city,21.27,0
51760040200,Virginia,Richmond city,16.08,0
51760040300,Virginia,Richmond city,76.2,1
51760050500,Virginia,Richmond city,50.54,0
51770001100,Virginia,Roanoke city,48.34,0
51770002600,Virginia,Roanoke city,19.78,0
51775010200,Virginia,Salem city,18.17,0
51790000500,Virginia,Staunton city,24.92,0
51800075401,Virginia,Suffolk city,34.59,0
51810040000,Virginia,Virginia Beach city,60.84,0
51810040200,Virginia,Virginia Beach city,13.95,0
51810043200,Virginia,Virginia Beach city,12.87,0
51810045000,Virginia,Virginia Beach city,92.53,1
51810045200,Virginia,Virginia Beach city,24.18,0
51810045423,Virginia,Virginia Beach city,16.2,0
51830370100,Virginia,Williamsburg city,15.71,0
51830370300,Virginia,Williamsburg city,48.75,0
51840000301,Virginia,Winchester city,17.43,0
53005010901,Washington,Benton County,12.06,0
53009000200,Washington,Clallam County,50.25,0
53011042400,Washington,Clark County,47.42,0
53015002100,Washington,Cowlitz County,18.96,0
53021020800,Washington,Franklin County,17.49,0
53027001600,Washington,Grays Harbor County,29.59,0
53029970200,Washington,Island County,65.16,0
53031950702,Washington,Jefferson County,18.25,0
53033004302,Washington,King County,21.46,0
53033005301,Washington,King County,34.33,0
53033005302,Washington,King County,95.78,1
53033005802,Washington,King County,10.87,0
53033005900,Washington,King County,19.41,0
53033008002,Washington,King County,13.41,0
53033008100,Washington,King County,17.13,0
53033008500,Washington,King County,44.39,0
53033008600,Washington,King County,34.3,0
53033009200,Washington,King County,19.79,0
53033009300,Washington,King County,17.84,0
53033022702,Washington,King County,10.81,0
53033028801,Washington,King County,31.53,0
53033029203,Washington,King County,19.28,0
53035081400,Washington,Kitsap County,96.07,1
53035090300,Washington,Kitsap County,36.62,0
53037975401,Washington,Kittitas County,25.01,0
53037975600,Washington,Kittitas County,17.63,0
53045960600,Washington,Mason County,30.96,0
53045960800,Washington,Mason County,10.34,0
53053060200,Washington,Pierce County,65.77,0
53053060700,Washington,Pierce County,15.22,0
53053061400,Washington,Pierce County,39.17,0
53053061601,Washington,Pierce County,10.86,0
53053061602,Washington,Pierce County,19.46,0
53053071504,Washington,Pierce County,27.01,0
53053072105,Washington,Pierce County,17.82,0
53053072504,Washington,Pierce County,17.83,0
53053072603,Washington,Pierce County,22.08,0
53053072901,Washington,Pierce County,13.44,0
53053072903,Washington,Pierce County,38.66,0
53053072906,Washington,Pierce County,94.9,1
53057950900,Washington,Skagit County,11.89,0
53061040100,Washington,Snohomish County,27.2,0
53061040700,Washington,Snohomish County,31.38,0
53061040800,Washington,Snohomish County,11.99,0
53061052209,Washington,Snohomish County,50.29,0
53063002400,Washington,Spokane County,28.1,0
53063002500,Washington,Spokane County,35.67,0
53063003200,Washington,Spokane County,16.91,0
53063003500,Washington,Spokane County,23.08,0
53063010401,Washington,Spokane County,34.97,0
53063010900,Washington,Spokane County,24.66,0
53063013800,Washington,Spokane County,18.48,0
53063013900,Washington,Spokane County,12.43,0
53063014001,Washington,Spokane County,28.49,0
53063014500,Washington,Spokane County,12.07,0
53067010510,Washington,Thurston County,11.39,0
53067011200,Washington,Thurston County,10.04,0
53067012000,Washington,Thurston County,10.09,0
53071920400,Washington,Walla Walla County,99.27,1
53071920802,Washington,Walla Walla County,30.08,0
53073000600,Washington,Whatcom County,33.58,0
53073001000,Washington,Whatcom County,50.5,0
53075000100,Washington,Whitman County,53.42,0
53075000500,Washington,Whitman County,70.49,1
53077000100,Washington,Yakima County,30.24,0
54001965600,West Virginia,Barbour County,11.28,0
54009031600,West Virginia,Brooke County,18.06,0
54011000500,West Virginia,Cabell County,68.19,1
54011000600,West Virginia,Cabell County,21.33,0
54011010400,West Virginia,Cabell County,11.79,0
54011010900,West Virginia,Cabell County,10.47,0
54017965100,West Virginia,Doddridge County,13.84,0
54019020800,West Virginia,Fayette County,21.39,0
54021967700,West Virginia,Gilmer County,27.75,0
54021967800,West Virginia,Gilmer County,20.23,0
54033031600,West Virginia,Harrison County,10.41,0
54037972201,West Virginia,Jefferson County,16.16,0
54037972204,West Virginia,Jefferson County,12.05,0
54039000900,West Virginia,Kanawha County,22.73,0
54039001500,West Virginia,Kanawha County,14.76,0
54039010400,West Virginia,Kanawha County,25.53,0
54049020100,West Virginia,Marion County,12.73,0
54049020200,West Virginia,Marion County,23.3,0
54053954801,West Virginia,Mason County,16.33,0
54055001100,West Virginia,Mercer County,11.39,0
54057010600,West Virginia,Mineral County,10.63,0
54061010101,West Virginia,Monongalia County,55.2,0
54061010102,West Virginia,Monongalia County,40.31,0
54061010201,West Virginia,Monongalia County,12.61,0
54061011000,West Virginia,Monongalia County,27.67,0
54061012000,West Virginia,Monongalia County,36.56,0
54069001400,West Virginia,Ohio County,22.69,0
54069002100,West Virginia,Ohio County,25.4,0
54069002700,West Virginia,Ohio County,25.05,0
54073962100,West Virginia,Pleasants County,16.18,0
54077963800,West Virginia,Preston County,30.84,0
54081000400,West Virginia,Raleigh County,11.78,0
54081000802,West Virginia,Raleigh County,35.48,0
54083966500,West Virginia,Randolph County,24.9,0
54089000600,West Virginia,Summers County,23.41,0
54097966700,West Virginia,Upshur County,30.17,0
55001950502,Wisconsin,Adams County,30.79,0
55003950300,Wisconsin,Ashland County,14.24,0
55009001000,Wisconsin,Brown County,20.09,0
55009001801,Wisconsin,Brown County,13.66,0
55009001802,Wisconsin,Brown County,24.94,0
55009010201,Wisconsin,Brown County,34.16,0
55009021100,Wisconsin,Brown County,100.0,1
55017010500,Wisconsin,Chippewa County,10.23,0
55017010800,Wisconsin,Chippewa County,21.78,0
55021970400,Wisconsin,Columbia County,13.68,0
55023960600,Wisconsin,Crawford County,17.56,0
55025001000,Wisconsin,Dane County,18.25,0
55025001102,Wisconsin,Dane County,94.19,1
55025001604,Wisconsin,Dane County,22.98,0
55025001606,Wisconsin,Dane County,53.47,0
55025001704,Wisconsin,Dane County,32.62,0
55025002302,Wisconsin,Dane County,25.19,0
55025012502,Wisconsin,Dane County,15.52,0
55027960300,Wisconsin,Dodge County,39.04,0
55027960500,Wisconsin,Dodge County,34.98,0
55027961100,Wisconsin,Dodge County,16.29,0
55031020500,Wisconsin,Douglas County,22.01,0
55033970700,Wisconsin,Dunn County,10.98,0
55033970800,Wisconsin,Dunn County,32.43,0
55035001101,Wisconsin,Eau Claire County,19.24,0
55035001700,Wisconsin,Eau Claire County,65.07,0
55039041600,Wisconsin,Fond du Lac County,15.8,0
55043960200,Wisconsin,Grant County,10.92,0
55043961000,Wisconsin,Grant County,34.84,0
55053960100,Wisconsin,Jackson County,27.64,0
55055101600,Wisconsin,Jefferson County,26.69,0
55057100400,Wisconsin,Juneau County,20.99,0
55059000300,Wisconsin,Kenosha County,31.83,0
55059000601,Wisconsin,Kenosha County,20.19,0
55059001000,Wisconsin,Kenosha County,16.9,0
55063000300,Wisconsin,La Crosse County,14.4,0
55063000400,Wisconsin,La Crosse County,13.44,0
55063000500,Wisconsin,La Crosse County,58.68,0
55073000100,Wisconsin,Marathon County,10.74,0
55075960200,Wisconsin,Marinette County,11.01,0
55079007400,Wisconsin,Milwaukee County,66.33,0
55079007900,Wisconsin,Milwaukee County,21.81,0
55079010800,Wisconsin,Milwaukee County,12.35,0
55079011000,Wisconsin,Milwaukee County,10.82,0
55079011300,Wisconsin,Milwaukee County,20.23,0
55079012800,Wisconsin,Milwaukee County,16.16,0
55079013600,Wisconsin,Milwaukee County,15.11,0
55079014400,Wisconsin,Milwaukee County,20.6,0
55079014600,Wisconsin,Milwaukee County,51.8,0
55079014700,Wisconsin,Milwaukee County,28.41,0
55079014800,Wisconsin,Milwaukee County,14.9,0
55079170500,Wisconsin,Milwaukee County,10.32,0
55079186200,Wisconsin,Milwaukee County,10.55,0
55079186300,Wisconsin,Milwaukee County,63.31,0
55079186400,Wisconsin,Milwaukee County,71.09,1
55079186800,Wisconsin,Milwaukee County,22.24,0
55079186900,Wisconsin,Milwaukee County,13.29,0
55079187200,Wisconsin,Milwaukee County,33.43,0
55079187400,Wisconsin,Milwaukee County,10.29,0
55087010100,Wisconsin,Outagamie County,22.3,0
55087010500,Wisconsin,Outagamie County,24.4,0
55089660202,Wisconsin,Ozaukee County,19.25,0
55093960300,Wisconsin,Pierce County,42.24,0
55097960400,Wisconsin,Portage County,40.81,0
55101000200,Wisconsin,Racine County,12.34,0
55101001702,Wisconsin,Racine County,27.43,0
55101980000,Wisconsin,Racine County,90.65,1
55105001500,Wisconsin,Rock County,53.78,0
55117010200,Wisconsin,Sheboygan County,11.68,0
55117011100,Wisconsin,Sheboygan County,28.63,0
55127000501,Wisconsin,Walworth County,40.68,0
55133202600,Wisconsin,Waukesha County,29.3,0
55133203000,Wisconsin,Waukesha County,25.41,0
55133203703,Wisconsin,Waukesha County,10.11,0
55135100500,Wisconsin,Waupaca County,24.24,0
55137960700,Wisconsin,Waushara County,23.44,0
55139000700,Wisconsin,Winnebago County,58.13,0
55139001600,Wisconsin,Winnebago County,33.45,0
55139001700,Wisconsin,Winnebago County,44.22,0
56001963500,Wyoming,Albany County,70.28,1
56007967600,Wyoming,Carbon County,27.82,0
56015957900,Wyoming,Goshen County,13.23,0
56021001100,Wyoming,Laramie County,16.37,0
56025000902,Wyoming,Natrona County,13.68,0
56025001200,Wyoming,Natrona County,12.07,0
56029965200,Wyoming,Park County,11.47,0
56035000101,Wyoming,Sublette County,12.15,0
56037970903,Wyoming,Sweetwater County,13.06,0
